name,E_gap,M,A,R1,R2,R3,sLi,ssBe,ssssBe,ssBH,sssB,ssssB,sCH3,dCH2,ssCH2,tCH,dsCH,aaCH,sssCH,ddC,tsC,dssC,aasC,aaaC,ssssC,sNH3,sNH2,ssNH2,dNH,ssNH,aaNH,tN,sssNH,dsN,aaN,sssN,ddsN,aasN,ssssN,sOH,dO,ssO,aaO,sF,sSiH3,ssSiH2,sssSiH,ssssSi,sPH2,ssPH,sssP,dsssP,sssssP,sSH,dS,ssS,aaS,dssS,ddssS,sCl,sGeH3,ssGeH2,sssGeH,ssssGe,sAsH2,ssAsH,sssAs,sssdAs,sssssAs,sSeH,dSe,ssSe,aaSe,dssSe,ddssSe,sBr,sSnH3,ssSnH2,sssSnH,ssssSn,sI,sPbH3,ssPbH2,sssPbH,ssssPb,Rot_A,ZnP,TiOP,TiO2RP,FZnP,FH2P,FTiOP,FTiO2RP,H2P
C59H29F8N5O3Ti,3.839098054,FTiOP,EthynPhA,Ph,TPA,Ph,0,0,0,0,0,0,0,0,0,0,0,73.38739034,0,0,6.706827928,-0.983052379,10.62070278,6.584368039,0,0,0,0,0,0,7.562510399,0,0,0,10.77116825,2.26387793,0,0,0,9.496704224,11.58950249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
C59H37N5O2Zn,4.06790428,ZnP,EthynPhA,Ph,TPA,Ph,0,0,0,0,0,0,0,0,0,0,0,73.38739034,0,0,6.706827928,-0.983052379,10.62070278,6.584368039,0,0,0,0,0,0,7.562510399,0,0,0,10.77116825,2.26387793,0,0,0,9.496704224,11.58950249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
C59H29F8N5O2Zn,3.931603938,FZnP,EthynPhA,Ph,TPA,Ph,0,0,0,0,0,0,0,0,0,0,0,73.38739034,0,0,6.706827928,-0.983052379,10.62070278,6.584368039,0,0,0,0,0,0,7.562510399,0,0,0,10.77116825,2.26387793,0,0,0,9.496704224,11.58950249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
C55H39N5O2,4.000032714,H2P,EthynPhA,Ph,DTA,Ph,0,0,0,0,0,0,4.209446338,0,0,0,0,61.06752303,0,0,6.707244623,-0.982047816,10.7221177,6.509686754,0,0,0,0,0,0,7.590278229,0,0,0,10.82453492,2.286558737,0,0,0,9.487146702,11.57751078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
C55H37N5O3Ti,3.995375991,TiOP,EthynPhA,Ph,DTA,Ph,0,0,0,0,0,0,4.209446338,0,0,0,0,61.06752303,0,0,6.707244623,-0.982047816,10.7221177,6.509686754,0,0,0,0,0,0,7.590278229,0,0,0,10.82453492,2.286558737,0,0,0,9.487146702,11.57751078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
C62H41N5O5Ti,3.746704402,TiO2RP,EthynPhA,Ph,DTA,Ph,0,0,0,0,0,0,4.209446338,0,0,0,0,61.06752303,0,0,6.707244623,-0.982047816,10.7221177,6.509686754,0,0,0,0,0,0,7.590278229,0,0,0,10.82453492,2.286558737,0,0,0,9.487146702,11.57751078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
C55H29F8N5O3Ti,3.79128937,FTiOP,EthynPhA,Ph,DTA,Ph,0,0,0,0,0,0,4.209446338,0,0,0,0,61.06752303,0,0,6.707244623,-0.982047816,10.7221177,6.509686754,0,0,0,0,0,0,7.590278229,0,0,0,10.82453492,2.286558737,0,0,0,9.487146702,11.57751078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
C55H37N5O2Zn,4.037408412,ZnP,EthynPhA,Ph,DTA,Ph,0,0,0,0,0,0,4.209446338,0,0,0,0,61.06752303,0,0,6.707244623,-0.982047816,10.7221177,6.509686754,0,0,0,0,0,0,7.590278229,0,0,0,10.82453492,2.286558737,0,0,0,9.487146702,11.57751078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
C55H29F8N5O2Zn,3.905288837,FZnP,EthynPhA,Ph,DTA,Ph,0,0,0,0,0,0,4.209446338,0,0,0,0,61.06752303,0,0,6.707244623,-0.982047816,10.7221177,6.509686754,0,0,0,0,0,0,7.590278229,0,0,0,10.82453492,2.286558737,0,0,0,9.487146702,11.57751078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
C53H42N4O8,4.136284184,H2P,EthynPhA,TMP,Ph,TMP,0,0,0,0,0,0,9.487616834,0,0,0,0,40.1238474,0,0,6.638890946,-1.016702286,9.109914368,5.648509739,0,0,0,0,0,0,7.417815268,0,0,0,10.67376939,0,0,0,0,9.535181387,11.64372931,34.73742765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
C53H40N4O9Ti,4.131691769,TiOP,EthynPhA,TMP,Ph,TMP,0,0,0,0,0,0,9.487616834,0,0,0,0,40.1238474,0,0,6.638890946,-1.016702286,9.109914368,5.648509739,0,0,0,0,0,0,7.417815268,0,0,0,10.67376939,0,0,0,0,9.535181387,11.64372931,34.73742765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
C60H44N4O11Ti,3.878137342,TiO2RP,EthynPhA,TMP,Ph,TMP,0,0,0,0,0,0,9.487616834,0,0,0,0,40.1238474,0,0,6.638890946,-1.016702286,9.109914368,5.648509739,0,0,0,0,0,0,7.417815268,0,0,0,10.67376939,0,0,0,0,9.535181387,11.64372931,34.73742765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
C53H32F8N4O9Ti,3.901815617,FTiOP,EthynPhA,TMP,Ph,TMP,0,0,0,0,0,0,9.487616834,0,0,0,0,40.1238474,0,0,6.638890946,-1.016702286,9.109914368,5.648509739,0,0,0,0,0,0,7.417815268,0,0,0,10.67376939,0,0,0,0,9.535181387,11.64372931,34.73742765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
C53H40N4O8Zn,4.210255704,ZnP,EthynPhA,TMP,Ph,TMP,0,0,0,0,0,0,9.487616834,0,0,0,0,40.1238474,0,0,6.638890946,-1.016702286,9.109914368,5.648509739,0,0,0,0,0,0,7.417815268,0,0,0,10.67376939,0,0,0,0,9.535181387,11.64372931,34.73742765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
C53H32F8N4O8Zn,4.008032315,FZnP,EthynPhA,TMP,Ph,TMP,0,0,0,0,0,0,9.487616834,0,0,0,0,40.1238474,0,0,6.638890946,-1.016702286,9.109914368,5.648509739,0,0,0,0,0,0,7.417815268,0,0,0,10.67376939,0,0,0,0,9.535181387,11.64372931,34.73742765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
C61H43N5O4,3.84339376,H2P,EthynPhA,Ph,MOTPA,Ph,0,0,0,0,0,0,3.343155315,0,0,0,0,68.34419494,0,0,6.705139859,-0.98832427,11.77617056,6.452073409,0,0,0,0,0,0,7.559177921,0,0,0,10.7854016,2.207211263,0,0,0,9.514753209,11.61284598,11.02153356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
C61H41N5O5Ti,3.842352768,TiOP,EthynPhA,Ph,MOTPA,Ph,0,0,0,0,0,0,3.343155315,0,0,0,0,68.34419494,0,0,6.705139859,-0.98832427,11.77617056,6.452073409,0,0,0,0,0,0,7.559177921,0,0,0,10.7854016,2.207211263,0,0,0,9.514753209,11.61284598,11.02153356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
C68H45N5O7Ti,3.626931272,TiO2RP,EthynPhA,Ph,MOTPA,Ph,0,0,0,0,0,0,3.343155315,0,0,0,0,68.34419494,0,0,6.705139859,-0.98832427,11.77617056,6.452073409,0,0,0,0,0,0,7.559177921,0,0,0,10.7854016,2.207211263,0,0,0,9.514753209,11.61284598,11.02153356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
C61H33F8N5O5Ti,3.601421971,FTiOP,EthynPhA,Ph,MOTPA,Ph,0,0,0,0,0,0,3.343155315,0,0,0,0,68.34419494,0,0,6.705139859,-0.98832427,11.77617056,6.452073409,0,0,0,0,0,0,7.559177921,0,0,0,10.7854016,2.207211263,0,0,0,9.514753209,11.61284598,11.02153356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
C61H41N5O4Zn,3.90312283,ZnP,EthynPhA,Ph,MOTPA,Ph,0,0,0,0,0,0,3.343155315,0,0,0,0,68.34419494,0,0,6.705139859,-0.98832427,11.77617056,6.452073409,0,0,0,0,0,0,7.559177921,0,0,0,10.7854016,2.207211263,0,0,0,9.514753209,11.61284598,11.02153356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
C61H33F8N5O4Zn,3.706939189,FZnP,EthynPhA,Ph,MOTPA,Ph,0,0,0,0,0,0,3.343155315,0,0,0,0,68.34419494,0,0,6.705139859,-0.98832427,11.77617056,6.452073409,0,0,0,0,0,0,7.559177921,0,0,0,10.7854016,2.207211263,0,0,0,9.514753209,11.61284598,11.02153356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
C54H40N4O7,4.135519495,H2P,EthynPhA,DMP,EthynPhM,DMP,0,0,0,0,0,0,8.118813731,0,0,0,0,40.97216887,0,0,13.43982116,-1.016166698,8.678093527,5.245825089,0,0,0,0,0,0,7.34041692,0,0,0,10.60083635,0,0,0,0,9.526767438,11.63323786,29.29351909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
C54H38N4O8Ti,4.152588003,TiOP,EthynPhA,DMP,EthynPhM,DMP,0,0,0,0,0,0,8.118813731,0,0,0,0,40.97216887,0,0,13.43982116,-1.016166698,8.678093527,5.245825089,0,0,0,0,0,0,7.34041692,0,0,0,10.60083635,0,0,0,0,9.526767438,11.63323786,29.29351909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
C61H42N4O10Ti,3.907062208,TiO2RP,EthynPhA,DMP,EthynPhM,DMP,0,0,0,0,0,0,8.118813731,0,0,0,0,40.97216887,0,0,13.43982116,-1.016166698,8.678093527,5.245825089,0,0,0,0,0,0,7.34041692,0,0,0,10.60083635,0,0,0,0,9.526767438,11.63323786,29.29351909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
C54H30F8N4O8Ti,4.001515564,FTiOP,EthynPhA,DMP,EthynPhM,DMP,0,0,0,0,0,0,8.118813731,0,0,0,0,40.97216887,0,0,13.43982116,-1.016166698,8.678093527,5.245825089,0,0,0,0,0,0,7.34041692,0,0,0,10.60083635,0,0,0,0,9.526767438,11.63323786,29.29351909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
C54H38N4O7Zn,4.215500278,ZnP,EthynPhA,DMP,EthynPhM,DMP,0,0,0,0,0,0,8.118813731,0,0,0,0,40.97216887,0,0,13.43982116,-1.016166698,8.678093527,5.245825089,0,0,0,0,0,0,7.34041692,0,0,0,10.60083635,0,0,0,0,9.526767438,11.63323786,29.29351909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
C54H30F8N4O7Zn,4.075295629,FZnP,EthynPhA,DMP,EthynPhM,DMP,0,0,0,0,0,0,8.118813731,0,0,0,0,40.97216887,0,0,13.43982116,-1.016166698,8.678093527,5.245825089,0,0,0,0,0,0,7.34041692,0,0,0,10.60083635,0,0,0,0,9.526767438,11.63323786,29.29351909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
C59H54N4O6,4.281752778,H2P,EthynPhA,DMP,DTBP,DMP,0,0,0,0,0,0,20.07764212,0,0,0,0,41.11946296,0,0,6.697821524,-1.008831191,11.15278712,5.737414775,-0.303922504,0,0,0,0,0,7.585360943,0,0,0,10.92728041,0,0,0,0,9.579235834,11.69628191,24.2394661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
C59H52N4O7Ti,4.300016406,TiOP,EthynPhA,DMP,DTBP,DMP,0,0,0,0,0,0,20.07764212,0,0,0,0,41.11946296,0,0,6.697821524,-1.008831191,11.15278712,5.737414775,-0.303922504,0,0,0,0,0,7.585360943,0,0,0,10.92728041,0,0,0,0,9.579235834,11.69628191,24.2394661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
C66H56N4O9Ti,4.05207932,TiO2RP,EthynPhA,DMP,DTBP,DMP,0,0,0,0,0,0,20.07764212,0,0,0,0,41.11946296,0,0,6.697821524,-1.008831191,11.15278712,5.737414775,-0.303922504,0,0,0,0,0,7.585360943,0,0,0,10.92728041,0,0,0,0,9.579235834,11.69628191,24.2394661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
C59H44F8N4O7Ti,4.186488324,FTiOP,EthynPhA,DMP,DTBP,DMP,0,0,0,0,0,0,20.07764212,0,0,0,0,41.11946296,0,0,6.697821524,-1.008831191,11.15278712,5.737414775,-0.303922504,0,0,0,0,0,7.585360943,0,0,0,10.92728041,0,0,0,0,9.579235834,11.69628191,24.2394661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
C59H52N4O6Zn,4.358612409,ZnP,EthynPhA,DMP,DTBP,DMP,0,0,0,0,0,0,20.07764212,0,0,0,0,41.11946296,0,0,6.697821524,-1.008831191,11.15278712,5.737414775,-0.303922504,0,0,0,0,0,7.585360943,0,0,0,10.92728041,0,0,0,0,9.579235834,11.69628191,24.2394661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
C59H44F8N4O6Zn,4.269696074,FZnP,EthynPhA,DMP,DTBP,DMP,0,0,0,0,0,0,20.07764212,0,0,0,0,41.11946296,0,0,6.697821524,-1.008831191,11.15278712,5.737414775,-0.303922504,0,0,0,0,0,7.585360943,0,0,0,10.92728041,0,0,0,0,9.579235834,11.69628191,24.2394661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
C55H46N4O10,4.089304242,H2P,EthynPhA,TMP,DMP,TMP,0,0,0,0,0,0,12.65687622,0,0,0,0,35.23305798,0,0,6.634973433,-1.026468311,9.387528058,5.128449576,0,0,0,0,0,0,7.405829458,0,0,0,10.72823398,0,0,0,0,9.567668699,11.68575176,46.93143248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
C55H44N4O11Ti,4.069958063,TiOP,EthynPhA,TMP,DMP,TMP,0,0,0,0,0,0,12.65687622,0,0,0,0,35.23305798,0,0,6.634973433,-1.026468311,9.387528058,5.128449576,0,0,0,0,0,0,7.405829458,0,0,0,10.72823398,0,0,0,0,9.567668699,11.68575176,46.93143248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
C62H48N4O13Ti,3.811569395,TiO2RP,EthynPhA,TMP,DMP,TMP,0,0,0,0,0,0,12.65687622,0,0,0,0,35.23305798,0,0,6.634973433,-1.026468311,9.387528058,5.128449576,0,0,0,0,0,0,7.405829458,0,0,0,10.72823398,0,0,0,0,9.567668699,11.68575176,46.93143248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
C55H36F8N4O11Ti,3.815913562,FTiOP,EthynPhA,TMP,DMP,TMP,0,0,0,0,0,0,12.65687622,0,0,0,0,35.23305798,0,0,6.634973433,-1.026468311,9.387528058,5.128449576,0,0,0,0,0,0,7.405829458,0,0,0,10.72823398,0,0,0,0,9.567668699,11.68575176,46.93143248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
C55H44N4O10Zn,4.156392241,ZnP,EthynPhA,TMP,DMP,TMP,0,0,0,0,0,0,12.65687622,0,0,0,0,35.23305798,0,0,6.634973433,-1.026468311,9.387528058,5.128449576,0,0,0,0,0,0,7.405829458,0,0,0,10.72823398,0,0,0,0,9.567668699,11.68575176,46.93143248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
C55H36F8N4O10Zn,3.923748342,FZnP,EthynPhA,TMP,DMP,TMP,0,0,0,0,0,0,12.65687622,0,0,0,0,35.23305798,0,0,6.634973433,-1.026468311,9.387528058,5.128449576,0,0,0,0,0,0,7.405829458,0,0,0,10.72823398,0,0,0,0,9.567668699,11.68575176,46.93143248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
C56H48N4O11,4.051216447,H2P,EthynPhA,TMP,TMP,TMP,0,0,0,0,0,0,14.10747203,0,0,0,0,33.30822059,0,0,6.6340095,-1.029546537,9.567675872,5.094427683,0,0,0,0,0,0,7.404344163,0,0,0,10.73195649,0,0,0,0,9.578197432,11.6993692,52.40387358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
C56H46N4O12Ti,4.018048528,TiOP,EthynPhA,TMP,TMP,TMP,0,0,0,0,0,0,14.10747203,0,0,0,0,33.30822059,0,0,6.6340095,-1.029546537,9.567675872,5.094427683,0,0,0,0,0,0,7.404344163,0,0,0,10.73195649,0,0,0,0,9.578197432,11.6993692,52.40387358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
C63H50N4O14Ti,3.757022523,TiO2RP,EthynPhA,TMP,TMP,TMP,0,0,0,0,0,0,14.10747203,0,0,0,0,33.30822059,0,0,6.6340095,-1.029546537,9.567675872,5.094427683,0,0,0,0,0,0,7.404344163,0,0,0,10.73195649,0,0,0,0,9.578197432,11.6993692,52.40387358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
C56H38F8N4O12Ti,3.716417715,FTiOP,EthynPhA,TMP,TMP,TMP,0,0,0,0,0,0,14.10747203,0,0,0,0,33.30822059,0,0,6.6340095,-1.029546537,9.567675872,5.094427683,0,0,0,0,0,0,7.404344163,0,0,0,10.73195649,0,0,0,0,9.578197432,11.6993692,52.40387358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
C56H46N4O11Zn,4.097396727,ZnP,EthynPhA,TMP,TMP,TMP,0,0,0,0,0,0,14.10747203,0,0,0,0,33.30822059,0,0,6.6340095,-1.029546537,9.567675872,5.094427683,0,0,0,0,0,0,7.404344163,0,0,0,10.73195649,0,0,0,0,9.578197432,11.6993692,52.40387358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
C56H38F8N4O11Zn,3.834005175,FZnP,EthynPhA,TMP,TMP,TMP,0,0,0,0,0,0,14.10747203,0,0,0,0,33.30822059,0,0,6.6340095,-1.029546537,9.567675872,5.094427683,0,0,0,0,0,0,7.404344163,0,0,0,10.73195649,0,0,0,0,9.578197432,11.6993692,52.40387358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
C56H44N4O9,3.981995478,H2P,EthynPhA,TMP,EthynPhM,TMP,0,0,0,0,0,0,11.04381552,0,0,0,0,37.1009125,0,0,13.43448886,-1.024642885,9.088199525,5.177781304,0,0,0,0,0,0,7.337446329,0,0,0,10.60828137,0,0,0,0,9.555508384,11.6704125,40.17446326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
C56H42N4O10Ti,3.983361857,TiOP,EthynPhA,TMP,EthynPhM,TMP,0,0,0,0,0,0,11.04381552,0,0,0,0,37.1009125,0,0,13.43448886,-1.024642885,9.088199525,5.177781304,0,0,0,0,0,0,7.337446329,0,0,0,10.60828137,0,0,0,0,9.555508384,11.6704125,40.17446326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
C63H46N4O12Ti,3.746131262,TiO2RP,EthynPhA,TMP,EthynPhM,TMP,0,0,0,0,0,0,11.04381552,0,0,0,0,37.1009125,0,0,13.43448886,-1.024642885,9.088199525,5.177781304,0,0,0,0,0,0,7.337446329,0,0,0,10.60828137,0,0,0,0,9.555508384,11.6704125,40.17446326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
C56H34F8N4O10Ti,3.733701359,FTiOP,EthynPhA,TMP,EthynPhM,TMP,0,0,0,0,0,0,11.04381552,0,0,0,0,37.1009125,0,0,13.43448886,-1.024642885,9.088199525,5.177781304,0,0,0,0,0,0,7.337446329,0,0,0,10.60828137,0,0,0,0,9.555508384,11.6704125,40.17446326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
C56H42N4O9Zn,4.055898364,ZnP,EthynPhA,TMP,EthynPhM,TMP,0,0,0,0,0,0,11.04381552,0,0,0,0,37.1009125,0,0,13.43448886,-1.024642885,9.088199525,5.177781304,0,0,0,0,0,0,7.337446329,0,0,0,10.60828137,0,0,0,0,9.555508384,11.6704125,40.17446326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
C56H34F8N4O9Zn,3.847314416,FZnP,EthynPhA,TMP,EthynPhM,TMP,0,0,0,0,0,0,11.04381552,0,0,0,0,37.1009125,0,0,13.43448886,-1.024642885,9.088199525,5.177781304,0,0,0,0,0,0,7.337446329,0,0,0,10.60828137,0,0,0,0,9.555508384,11.6704125,40.17446326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
